EstablecimientoCodigo,EstablecimientoGlosa,RegionCodigo,RegionGlosa,ComunaCodigo,ComunaGlosa,ServicioSaludCodigo,ServicioSaludGlosa,TipoEstablecimiento,DependenciaAdministrativa,NivelAtencion,TipoUrgencia,Latitud,Longitud,NivelComplejidad,Anio,SemanaEstadistica,OrdenCausa,Causa,NumTotal,NumMenor1Anio,Num1a4Anios,Num5a14Anios,Num15a64Anios,Num65oMas,FechaAtencionTexto,PrioridadTriage,CostoAtencionCLP,FechaDT,Mes,Temporada,SexoPaciente_femenino,SexoPaciente_masculino,PrioridadTriage_Encoded
110901,hospital regional de arica dr. juan noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,hospitalaria (ueh),-18.4783,-70.3126,Alta Complejidad,2024,26,2,Infeccion respiratoria aguda alta,233,22,18,53,114,26,24-02-2025,c3,74084.0,2025-02-24,2,Verano,False,True,3.0
110901,hospital regional de arica dr. juan noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,hospitalaria (ueh),-18.4783,-70.3126,Alta Complejidad,2024,26,3,Bronquitis/Bronquiolitis aguda,204,76,42,43,33,10,24-02-2025,c2,66744.0,2025-02-24,2,Verano,False,True,4.0
110901,hospital regional de arica dr. juan noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,hospitalaria (ueh),-18.4783,-70.3126,Alta Complejidad,2024,26,4,Crisis asmática,172,10,22,48,80,12,24-02-2025,c3,114729.0,2025-02-24,2,Verano,True,False,3.0
110901,hospital regional de arica dr. juan noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,hospitalaria (ueh),-18.4783,-70.3126,Alta Complejidad,2024,26,5,Insuficiencia respiratoria aguda,225,6,9,18,86,106,24-02-2025,c4,137080.0,2025-02-24,2,Verano,True,False,2.0
110901,hospital regional de arica dr. juan noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,hospitalaria (ueh),-18.4783,-70.3126,Alta Complejidad,2024,26,6,COVID-19 sospecha/confirmada,280,8,33,63,127,49,24-02-2025,c3,110862.0,2025-02-24,2,Verano,False,True,3.0
130215,hospital dr. gustavo fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,hospitalaria (ueh),-33.0245,-71.5518,Alta Complejidad,2024,26,1,Influenza y neumonia,285,33,23,39,121,69,24-06-2024,c4,91933.0,2024-06-24,6,Invierno,False,True,2.0
130215,hospital dr. gustavo fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,hospitalaria (ueh),-33.0245,-71.5518,Alta Complejidad,2024,26,2,Infeccion respiratoria aguda alta,232,19,38,51,88,36,24-06-2024,c3,85152.0,2024-06-24,6,Invierno,False,True,3.0
130215,hospital dr. gustavo fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,hospitalaria (ueh),-33.0245,-71.5518,Alta Complejidad,2024,26,3,Bronquitis/Bronquiolitis aguda,338,101,93,49,76,858,24-06-2024,c3,87231.0,2024-06-24,6,Invierno,False,True,3.0
130215,hospital dr. gustavo fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,hospitalaria (ueh),-33.0245,-71.5518,Alta Complejidad,2024,26,4,Crisis asmática,189,10,29,41,95,14,24-02-2025,c2,47962.0,2025-02-24,2,Verano,True,False,4.0
130215,hospital dr. gustavo fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,hospitalaria (ueh),-33.0245,-71.5518,Alta Complejidad,2024,26,5,Insuficiencia respiratoria aguda,245,10,10,20,78,127,24-06-2024,c3,83257.0,2024-06-24,6,Invierno,True,False,3.0
130215,hospital dr. gustavo fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,hospitalaria (ueh),-33.0245,-71.5518,Alta Complejidad,2024,26,6,COVID-19 sospecha/confirmada,249,20,20,55,112,42,24-02-2025,c2,133060.0,2025-02-24,2,Verano,True,False,4.0
131450,sar la reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,ambulatoria (sar),-33.4429,-70.5477,Baja Complejidad,2024,26,1,Influenza y neumonia,160,16,22,27,65,30,24-02-2025,c1,108013.0,2025-02-24,2,Verano,False,True,5.0
131450,sar la reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,ambulatoria (sar),-33.4429,-70.5477,Baja Complejidad,2024,26,2,Infeccion respiratoria aguda alta,138,13,11,32,66,16,24-06-2024,c4,53030.0,2024-06-24,6,Invierno,False,True,2.0
131450,sar la reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,ambulatoria (sar),-33.4429,-70.5477,Baja Complejidad,2024,26,3,Bronquitis/Bronquiolitis aguda,150,39,37,32,31,11,24-06-2024,c4,112013.0,2024-06-24,6,Invierno,False,True,2.0
131450,sar la reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,ambulatoria (sar),-33.4429,-70.5477,Baja Complejidad,2024,26,4,Crisis asmática,45,1,4,15,23,2,24-06-2024,c5,112669.0,2024-06-24,6,Invierno,True,False,1.0
131450,sar la reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,ambulatoria (sar),-33.4429,-70.5477,Baja Complejidad,2024,26,5,Insuficiencia respiratoria aguda,69,3,7,3,18,38,24-02-2025,c3,126318.0,2025-02-24,2,Verano,True,False,3.0
131450,sar la reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,ambulatoria (sar),-33.4429,-70.5477,Baja Complejidad,2024,26,6,COVID-19 sospecha/confirmada,262,18,26,50,132,36,24-06-2024,c1,100076.0,2024-06-24,6,Invierno,False,True,5.0
131622,sapu pudahuel sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,ambulatoria (sapu),-33.4372,-70.7766,Baja Complejidad,2024,26,1,Influenza y neumonia,245,21,27,25,116,56,24-02-2025,c3,99668.0,2025-02-24,2,Verano,True,False,3.0
131622,sapu pudahuel sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,ambulatoria (sapu),-33.4372,-70.7766,Baja Complejidad,2024,26,2,Infeccion respiratoria aguda alta,85,5,12,14,39,15,24-06-2024,c2,105593.0,2024-06-24,6,Invierno,False,True,4.0
131622,sapu pudahuel sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,ambulatoria (sapu),-33.4372,-70.7766,Baja Complejidad,2024,26,3,Bronquitis/Bronquiolitis aguda,270,86,66,41,62,15,24-06-2024,c2,77907.0,2024-06-24,6,Invierno,True,False,4.0
131622,sapu pudahuel sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,ambulatoria (sapu),-33.4372,-70.7766,Baja Complejidad,2024,26,4,Crisis asmática,156,3,17,46,71,19,24-02-2025,c3,81172.0,2025-02-24,2,Verano,False,True,3.0
131622,sapu pudahuel sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,ambulatoria (sapu),-33.4372,-70.7766,Baja Complejidad,2024,26,5,Insuficiencia respiratoria aguda,167,4,7,7,57,92,24-02-2025,c2,107694.0,2025-02-24,2,Verano,True,False,4.0
131622,sapu pudahuel sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,ambulatoria (sapu),-33.4372,-70.7766,Baja Complejidad,2024,26,6,COVID-19 sospecha/confirmada,183,6,19,36,92,30,24-06-2024,c4,125762.0,2024-06-24,6,Invierno,True,False,2.0
910333,hospital regional de temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,Alta Complejidad,2024,26,1,Influenza y neumonia,239,17,29,38,99,56,24-06-2024,c1,122562.0,2024-06-24,6,Invierno,False,True,5.0
910333,hospital regional de temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,Alta Complejidad,2024,26,2,Infeccion respiratoria aguda alta,189,17,21,42,81,20,24-06-2024,c3,75846.0,2024-06-24,6,Invierno,False,True,3.0
910333,hospital regional de temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,Alta Complejidad,2024,26,3,Bronquitis/Bronquiolitis aguda,132,45,32,23,17,15,24-02-2025,c5,36750.0,2025-02-24,2,Verano,False,True,1.0
910333,hospital regional de temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,Alta Complejidad,2024,26,4,Crisis asmática,207,11,19,69,90,18,24-06-2024,c3,45613.0,2024-06-24,6,Invierno,True,False,3.0
910333,hospital regional de temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,Alta Complejidad,2024,26,5,Insuficiencia respiratoria aguda,211,3,7,14,71,116,24-06-2024,c4,121680.0,2024-06-24,6,Invierno,True,False,2.0
910333,hospital regional de temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,Alta Complejidad,2024,26,6,COVID-19 sospecha/confirmada,98,8,9,23,42,16,24-02-2025,c3,119995.0,2025-02-24,2,Verano,True,False,3.0
110901,hospital regional de arica dr. juan noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,hospitalaria (ueh),-18.4783,-70.3126,Alta Complejidad,2024,27,1,Influenza y neumonia,112,6,13,17,52,24,24-02-2025,c1,46587.0,2025-02-24,2,Verano,False,True,5.0
110901,hospital regional de arica dr. juan noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,hospitalaria (ueh),-18.4783,-70.3126,Alta Complejidad,2024,27,2,Infeccion respiratoria aguda alta,169,18,15,42,74,20,01-07-2024,c4,82924.0,2024-07-01,7,Invierno,True,False,2.0
110901,hospital regional de arica dr. juan noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,hospitalaria (ueh),-18.4783,-70.3126,Alta Complejidad,2024,27,3,Bronquitis/Bronquiolitis aguda,110,27,28,26,23,6,24-02-2025,c2,44957.0,2025-02-24,2,Verano,False,True,4.0
110901,hospital regional de arica dr. juan noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,hospitalaria (ueh),-18.4783,-70.3126,Alta Complejidad,2024,27,4,Crisis asmática,84,2,10,20,48,4,24-02-2025,c3,89732.0,2025-02-24,2,Verano,True,False,3.0
110901,hospital regional de arica dr. juan noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,hospitalaria (ueh),-18.4783,-70.3126,Alta Complejidad,2024,27,5,Insuficiencia respiratoria aguda,128,9,6,5,48,60,24-02-2025,c3,89654.0,2025-02-24,2,Verano,True,False,3.0
110901,hospital regional de arica dr. juan noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,hospitalaria (ueh),-18.4783,-70.3126,Alta Complejidad,2024,27,6,COVID-19 sospecha/confirmada,310,19,30,73,140,48,01-07-2024,c2,113564.0,2024-07-01,7,Invierno,False,True,4.0
130215,hospital dr. gustavo fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,hospitalaria (ueh),-33.0245,-71.5518,Alta Complejidad,2024,27,1,Influenza y neumonia,289,17,20,53,135,64,01-07-2024,c5,68785.0,2024-07-01,7,Invierno,False,True,1.0
130215,hospital dr. gustavo fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,hospitalaria (ueh),-33.0245,-71.5518,Alta Complejidad,2024,27,2,Infeccion respiratoria aguda alta,228,15,30,47,106,30,01-07-2024,c2,119032.0,2024-07-01,7,Invierno,True,False,4.0
130215,hospital dr. gustavo fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,hospitalaria (ueh),-33.0245,-71.5518,Alta Complejidad,2024,27,3,Bronquitis/Bronquiolitis aguda,227,65,56,49,50,7,01-07-2024,c4,115514.0,2024-07-01,7,Invierno,True,False,2.0
130215,hospital dr. gustavo fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,hospitalaria (ueh),-33.0245,-71.5518,Alta Complejidad,2024,27,4,Crisis asmática,253,18,23,63,132,17,24-02-2025,c2,73118.0,2025-02-24,2,Verano,False,True,4.0
130215,hospital dr. gustavo fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,hospitalaria (ueh),-33.0245,-71.5518,Alta Complejidad,2024,27,5,Insuficiencia respiratoria aguda,56,0,5,4,25,22,24-02-2025,c2,98889.0,2025-02-24,2,Verano,True,False,4.0
130215,hospital dr. gustavo fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,hospitalaria (ueh),-33.0245,-71.5518,Alta Complejidad,2024,27,6,COVID-19 sospecha/confirmada,343,26,34,74,163,46,24-02-2025,c4,79818.0,2025-02-24,2,Verano,False,True,2.0
131450,sar la reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,ambulatoria (sar),-33.4429,-70.5477,Baja Complejidad,2024,27,1,Influenza y neumonia,94,7,9,10,46,22,01-07-2024,c1,79419.0,2024-07-01,7,Invierno,False,True,5.0
131450,sar la reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,ambulatoria (sar),-33.4429,-70.5477,Baja Complejidad,2024,27,2,Infeccion respiratoria aguda alta,70,4,7,11,43,5,24-02-2025,c2,112602.0,2025-02-24,2,Verano,True,False,4.0
131450,sar la reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,ambulatoria (sar),-33.4429,-70.5477,Baja Complejidad,2024,27,3,Bronquitis/Bronquiolitis aguda,151,49,40,20,33,9,24-02-2025,c3,125476.0,2025-02-24,2,Verano,True,False,3.0
131450,sar la reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,ambulatoria (sar),-33.4429,-70.5477,Baja Complejidad,2024,27,4,Crisis asmática,139,3,14,41,67,14,01-07-2024,c3,151691.0,2024-07-01,7,Invierno,False,True,3.0
131450,sar la reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,ambulatoria (sar),-33.4429,-70.5477,Baja Complejidad,2024,27,5,Insuficiencia respiratoria aguda,191,7,4,18,75,87,24-02-2025,c1,78538.0,2025-02-24,2,Verano,False,True,5.0
131450,sar la reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,ambulatoria (sar),-33.4429,-70.5477,Baja Complejidad,2024,27,6,COVID-19 sospecha/confirmada,171,11,23,36,66,35,24-02-2025,c3,98030.0,2025-02-24,2,Verano,False,True,3.0
131622,sapu pudahuel sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,ambulatoria (sapu),-33.4372,-70.7766,Baja Complejidad,2024,27,2,Infeccion respiratoria aguda alta,190,15,24,34,81,36,01-07-2024,c2,138699.0,2024-07-01,7,Invierno,True,False,4.0
131622,sapu pudahuel sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,ambulatoria (sapu),-33.4372,-70.7766,Baja Complejidad,2024,27,3,Bronquitis/Bronquiolitis aguda,61,18,14,11,17,1,01-07-2024,c1,123525.0,2024-07-01,7,Invierno,False,True,5.0
131622,sapu pudahuel sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,ambulatoria (sapu),-33.4372,-70.7766,Baja Complejidad,2024,27,4,Crisis asmática,103,12,14,25,40,12,01-07-2024,c3,87211.0,2024-07-01,7,Invierno,False,True,3.0
131622,sapu pudahuel sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,ambulatoria (sapu),-33.4372,-70.7766,Baja Complejidad,2024,27,5,Insuficiencia respiratoria aguda,58,2,2,1,17,36,01-07-2024,c4,90466.0,2024-07-01,7,Invierno,False,True,2.0
131622,sapu pudahuel sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,ambulatoria (sapu),-33.4372,-70.7766,Baja Complejidad,2024,27,6,COVID-19 sospecha/confirmada,256,11,29,62,105,49,01-07-2024,c3,142103.0,2024-07-01,7,Invierno,True,False,3.0
910333,hospital regional de temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,Alta Complejidad,2024,27,1,Influenza y neumonia,76,7,11,9,26,23,24-02-2025,c2,126996.0,2025-02-24,2,Verano,False,True,4.0
910333,hospital regional de temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,Alta Complejidad,2024,27,2,Infeccion respiratoria aguda alta,87,6,11,15,43,12,24-02-2025,c3,100432.0,2025-02-24,2,Verano,True,False,3.0
910333,hospital regional de temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,Alta Complejidad,2024,27,3,Bronquitis/Bronquiolitis aguda,171,52,40,29,41,9,24-02-2025,c3,116840.0,2025-02-24,2,Verano,False,True,3.0
910333,hospital regional de temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,Alta Complejidad,2024,27,4,Crisis asmática,231,13,28,61,112,17,01-07-2024,c3,139103.0,2024-07-01,7,Invierno,False,True,3.0
910333,hospital regional de temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,Alta Complejidad,2024,27,5,Insuficiencia respiratoria aguda,120,4,2,11,49,54,24-02-2025,c3,64591.0,2025-02-24,2,Verano,True,False,3.0
910333,hospital regional de temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,Alta Complejidad,2024,27,6,COVID-19 sospecha/confirmada,134,5,20,30,55,24,01-07-2024,c5,136532.0,2024-07-01,7,Invierno,True,False,1.0
110901,hospital regional de arica dr. juan noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,hospitalaria (ueh),-18.4783,-70.3126,Alta Complejidad,2024,28,1,Influenza y neumonia,234,21,23,36,95,59,24-02-2025,c4,85867.0,2025-02-24,2,Verano,True,False,2.0
110901,hospital regional de arica dr. juan noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,hospitalaria (ueh),-18.4783,-70.3126,Alta Complejidad,2024,28,2,Infeccion respiratoria aguda alta,148,9,17,35,64,23,24-02-2025,c3,93051.0,2025-02-24,2,Verano,True,False,3.0
110901,hospital regional de arica dr. juan noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,hospitalaria (ueh),-18.4783,-70.3126,Alta Complejidad,2024,28,3,Bronquitis/Bronquiolitis aguda,92,32,23,15,19,3,08-07-2024,c4,78419.0,2024-07-08,7,Invierno,False,True,2.0
110901,hospital regional de arica dr. juan noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,hospitalaria (ueh),-18.4783,-70.3126,Alta Complejidad,2024,28,4,Crisis asmática,228,17,26,54,104,27,24-02-2025,c4,102977.0,2025-02-24,2,Verano,True,False,2.0
110901,hospital regional de arica dr. juan noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,hospitalaria (ueh),-18.4783,-70.3126,Alta Complejidad,2024,28,5,Insuficiencia respiratoria aguda,108,1,5,9,36,57,24-02-2025,desconocido,134259.0,2025-02-24,2,Verano,False,True,0.0
110901,hospital regional de arica dr. juan noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,hospitalaria (ueh),-18.4783,-70.3126,Alta Complejidad,2024,28,6,COVID-19 sospecha/confirmada,78,7,9,14,38,10,24-02-2025,c3,57434.0,2025-02-24,2,Verano,False,True,3.0
130215,hospital dr. gustavo fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,hospitalaria (ueh),-33.0245,-71.5518,Alta Complejidad,2024,28,1,Influenza y neumonia,170,11,27,25,69,38,24-02-2025,c3,105811.0,2025-02-24,2,Verano,True,False,3.0
130215,hospital dr. gustavo fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,hospitalaria (ueh),-33.0245,-71.5518,Alta Complejidad,2024,28,2,Infeccion respiratoria aguda alta,283,27,33,47,122,54,24-02-2025,c4,76322.0,2025-02-24,2,Verano,True,False,2.0
130215,hospital dr. gustavo fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,hospitalaria (ueh),-33.0245,-71.5518,Alta Complejidad,2024,28,3,Bronquitis/Bronquiolitis aguda,215,66,56,33,48,12,08-07-2024,c4,117174.0,2024-07-08,7,Invierno,True,False,2.0
