EstablecimientoCodigo,EstablecimientoGlosa,RegionCodigo,RegionGlosa,ComunaCodigo,ComunaGlosa,ServicioSaludCodigo,ServicioSaludGlosa,TipoEstablecimiento,DependenciaAdministrativa,NivelAtencion,TipoUrgencia,Latitud,Longitud,NivelComplejidad,Anio,SemanaEstadistica,OrdenCausa,Causa,NumTotal,NumMenor1Anio,Num1a4Anios,Num5a14Anios,Num15a64Anios,Num65oMas,FechaAtencionTexto,SexoPaciente,PrioridadTriage,CostoAtencionCLP,FechaAtencionTexto_year,FechaAtencionTexto_month,FechaAtencionTexto_day,FechaAtencionTexto_weekday,FechaAtencionTexto_hour
110901,Hospital Regional de Arica Dr. Juan Noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-18.4783,-70.3126,Alta Complejidad,2024,11,4,Crisis asmática,134.0,5,15,33,70,11,2024-03-11,F,C3,79649.0,2024,3,11,0,0
110901,Hospital Regional de Arica Dr. Juan Noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-18.4783,-70.3126,Alta Complejidad,2024,11,5,Insuficiencia respiratoria aguda,91.0,1,5,8,34,43,2024-11-03,F,C4,128205.0,2024,11,3,6,0
110901,Hospital Regional de Arica Dr. Juan Noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-18.4783,-70.3126,Alta Complejidad,2024,11,6,COVID-19 sospecha/confirmada,163.0,11,20,32,75,25,2024-11-03,M,C4,92916.0,2024,11,3,6,0
130215,Hospital Dr. Gustavo Fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-33.0245,-71.5518,Alta Complejidad,2024,11,1,Influenza y neumonia,266.0,17,28,31,113,77,2024-11-03,M,C5,109152.0,2024,11,3,6,0
130215,Hospital Dr. Gustavo Fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-33.0245,-71.5518,Alta Complejidad,2024,11,2,Infeccion respiratoria aguda alta,60.0,5,7,8,33,7,2024-11-03,M,C3,76327.0,2024,11,3,6,0
130215,Hospital Dr. Gustavo Fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-33.0245,-71.5518,Alta Complejidad,2024,11,3,Bronquitis/Bronquiolitis aguda,155.0,47,41,23,32,12,2024-03-11,M,C3,103956.0,2024,3,11,0,0
130215,Hospital Dr. Gustavo Fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-33.0245,-71.5518,Alta Complejidad,2024,11,4,Crisis asmática,53.0,3,5,13,25,7,2024-11-03,M,C3,78482.0,2024,11,3,6,0
130215,Hospital Dr. Gustavo Fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-33.0245,-71.5518,Alta Complejidad,2024,11,5,Insuficiencia respiratoria aguda,66.0,4,0,8,24,30,2024-11-03,M,C3,106765.0,2024,11,3,6,0
130215,Hospital Dr. Gustavo Fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-33.0245,-71.5518,Alta Complejidad,2024,11,6,COVID-19 sospecha/confirmada,225.0,13,21,40,111,40,2024-11-03,M,C4,115482.0,2024,11,3,6,0
131450,SAR La Reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,Ambulatoria (SAR),-33.4429,-70.5477,Baja Complejidad,2024,11,1,Influenza y neumonia,203.0,12,20,27,85,59,2024-03-11,M,C3,130163.0,2024,3,11,0,0
131450,SAR La Reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,Ambulatoria (SAR),-33.4429,-70.5477,Baja Complejidad,2024,11,2,Infeccion respiratoria aguda alta,147.0,7,11,35,76,18,2024-11-03,M,C4,123220.0,2024,11,3,6,0
131450,SAR La Reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,Ambulatoria (SAR),-33.4429,-70.5477,Baja Complejidad,2024,11,3,Bronquitis/Bronquiolitis aguda,201.0,54,47,35,48,17,2024-03-11,M,C3,91221.0,2024,3,11,0,0
131450,SAR La Reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,Ambulatoria (SAR),-33.4429,-70.5477,Baja Complejidad,2024,11,4,Crisis asmática,119.0,3,16,39,52,9,2024-03-11,M,C3,98319.0,2024,3,11,0,0
131450,SAR La Reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,Ambulatoria (SAR),-33.4429,-70.5477,Baja Complejidad,2024,11,5,Insuficiencia respiratoria aguda,63.0,1,3,4,22,33,2024-11-03,F,C1,153885.0,2024,11,3,6,0
131450,SAR La Reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,Ambulatoria (SAR),-33.4429,-70.5477,Baja Complejidad,2024,11,6,COVID-19 sospecha/confirmada,173.0,17,17,33,81,25,2024-03-11,M,C4,91037.0,2024,3,11,0,0
131622,SAPU Pudahuel Sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,Ambulatoria (SAPU),-33.4372,-70.7766,Baja Complejidad,2024,11,1,Influenza y neumonia,165.0,14,16,22,71,42,2024-11-03,M,C2,66958.0,2024,11,3,6,0
131622,SAPU Pudahuel Sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,Ambulatoria (SAPU),-33.4372,-70.7766,Baja Complejidad,2024,11,2,Infeccion respiratoria aguda alta,93.0,9,7,29,37,11,2024-03-11,F,C1,78781.0,2024,3,11,0,0
131622,SAPU Pudahuel Sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,Ambulatoria (SAPU),-33.4372,-70.7766,Baja Complejidad,2024,11,3,Bronquitis/Bronquiolitis aguda,91.0,33,15,17,21,5,2024-03-11,M,C1,87295.0,2024,3,11,0,0
131622,SAPU Pudahuel Sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,Ambulatoria (SAPU),-33.4372,-70.7766,Baja Complejidad,2024,11,4,Crisis asmática,169.0,8,14,46,84,1313,2024-11-03,M,C3,60062.0,2024,11,3,6,0
131622,SAPU Pudahuel Sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,Ambulatoria (SAPU),-33.4372,-70.7766,Baja Complejidad,2024,11,5,Insuficiencia respiratoria aguda,114.0,1,5,9,42,57,2024-11-03,M,C4,53720.0,2024,11,3,6,0
131622,SAPU Pudahuel Sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,AMBULATORIA (SAPU),-33.4372,-70.7766,Baja Complejidad,2024,11,6,COVID-19 sospecha/confirmada,184.0,12,27,41,69,35,2024-11-03,M,C3,106168.0,2024,11,3,6,0
910333,Hospital Regional de Temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria Especializada,-38.7397,-72.5984,Alta Complejidad,2024,11,1,Influenza y neumonia,221.0,17,20,39,91,54,2024-11-03,M,C4,75839.0,2024,11,3,6,0
910333,Hospital Regional de Temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria Especializada,-38.7397,-72.5984,Alta Complejidad,2024,11,2,Infeccion respiratoria aguda alta,150.0,10,20,46,54,20,2024-11-03,F,C3,89334.0,2024,11,3,6,0
910333,Hospital Regional de Temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria Especializada,-38.7397,-72.5984,Alta Complejidad,2024,11,3,Bronquitis/Bronquiolitis aguda,93.0,32,28,11,18,4,2024-03-11,M,C4,53469.0,2024,3,11,0,0
910333,Hospital Regional de Temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria Especializada,-38.7397,-72.5984,Alta Complejidad,2024,11,4,Crisis asmática,199.0,9,23,68,83,16,2024-03-11,F,C1,48670.0,2024,3,11,0,0
910333,Hospital Regional de Temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria Especializada,-38.7397,-72.5984,Alta Complejidad,2024,11,5,Insuficiencia respiratoria aguda,132.0,4,7,8,45,68,2024-03-11,M,C3,83534.0,2024,3,11,0,0
910333,Hospital Regional de Temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria Especializada,-38.7397,-72.5984,Alta Complejidad,2024,11,6,COVID-19 sospecha/confirmada,150.0,13,16,38,60,23,2024-11-03,F,C5,99151.0,2024,11,3,6,0
110901,Hospital Regional de Arica Dr. Juan Noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-18.4783,-70.3126,Alta Complejidad,2024,12,1,Influenza y neumonia,141.0,7,10,17,74,33,2024-03-18,M,C2,111199.0,2024,3,18,0,0
110901,Hospital Regional de Arica Dr. Juan Noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-18.4783,-70.3126,Alta Complejidad,2024,12,2,Infeccion respiratoria aguda alta,184.0,15,24,35,82,28,2024-03-18,M,C2,166793.0,2024,3,18,0,0
110901,Hospital Regional de Arica Dr. Juan Noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-18.4783,-70.3126,Alta Complejidad,2024,12,3,Bronquitis/Bronquiolitis aguda,61.0,17,19,13,11,1,2024-03-18,F,C2,69630.0,2024,3,18,0,0
110901,Hospital Regional de Arica Dr. Juan Noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-18.4783,-70.3126,Alta Complejidad,2024,12,4,Crisis asmática,183.0,5,13,52,96,17,2024-03-18,M,C4,54732.0,2024,3,18,0,0
110901,Hospital Regional de Arica Dr. Juan Noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-18.4783,-70.3126,Alta Complejidad,2024,12,5,Insuficiencia respiratoria aguda,179.0,3,4,18,60,94,2024-03-18,F,C2,126593.0,2024,3,18,0,0
110901,Hospital Regional de Arica Dr. Juan Noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,,Terciario,Hospitalaria (UEH),-18.4783,-70.3126,Alta Complejidad,2024,12,6,COVID-19 sospecha/confirmada,153.0,8,16,34,68,27,2024-03-18,F,C3,47527.0,2024,3,18,0,0
130215,Hospital Dr. Gustavo Fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-33.0245,-71.5518,Alta Complejidad,2024,12,1,Influenza y neumonia,125.0,14,9,18,44,40,2024-03-18,F,C3,120856.0,2024,3,18,0,0
130215,Hospital Dr. Gustavo Fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-33.0245,-71.5518,Alta Complejidad,2024,12,2,Infeccion respiratoria aguda alta,49.0,3,5,11,23,7,2024-03-18,M,C4,38928.0,2024,3,18,0,0
130215,Hospital Dr. Gustavo Fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-33.0245,-71.5518,Alta Complejidad,2024,12,3,Bronquitis/Bronquiolitis aguda,153.0,40,40,30,36,7,2024-03-18,F,C2,151116.0,2024,3,18,0,0
130215,Hospital Dr. Gustavo Fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-33.0245,-71.5518,Alta Complejidad,2024,12,4,Crisis asmática,166.0,9,26,50,63,18,2024-03-18,M,C5,84964.0,2024,3,18,0,0
130215,Hospital Dr. Gustavo Fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-33.0245,-71.5518,Alta Complejidad,2024,12,5,Insuficiencia respiratoria aguda,46.0,2,3,6,13,22,2024-03-18,F,C2,44312.0,2024,3,18,0,0
130215,Hospital Dr. Gustavo Fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-33.0245,-71.5518,Alta Complejidad,2024,12,6,COVID-19 sospecha/confirmada,63.0,5,6,9,41,2,2024-03-18,M,C3,67495.0,2024,3,18,0,0
131450,SAR La Reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,Ambulatoria (SAR),-33.4429,-70.5477,Baja Complejidad,2024,12,1,Influenza y neumonia,135.0,13,14,14,55,39,2024-03-18,M,C3,90622.0,2024,3,18,0,0
131450,SAR La Reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,Ambulatoria (SAR),-33.4429,-70.5477,Baja Complejidad,2024,12,2,Infeccion respiratoria aguda alta,93.0,7,10,18,43,15,2024-03-18,M,C2,69614.0,2024,3,18,0,0
131450,SAR La Reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,Ambulatoria (SAR),-33.4429,-70.5477,Baja Complejidad,2024,12,3,Bronquitis/Bronquiolitis agudaa,103.0,39,34,11,14,5,2024-03-18,F,C3,115992.0,2024,3,18,0,0
131450,SAR La Reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,Ambulatoria (SAR),-33.4429,-70.5477,Baja Complejidad,2024,12,4,Crisis asmática,47.0,4,8,10,20,5,2024-03-18,M,C4,94421.0,2024,3,18,0,0
131450,SAR La Reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,Ambulatoria (SAR),-33.4429,-70.5477,Baja Complejidad,2024,12,5,Insuficiencia respiratoria aguda,92.0,7,3,4,27,51,2024-03-18,F,C2,80114.0,2024,3,18,0,0
131450,SAR La Reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,Ambulatoria (SAR),-33.4429,-70.5477,Baja Complejidad,2024,12,6,COVID-19 sospecha/confirmada,111.0,7,12,23,55,14,2024-03-18,F,C3,79705.0,2024,3,18,0,0
131622,SAPU Pudahuel Sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,Ambulatoria (SAPU),-33.4372,-70.7766,Baja Complejidad,2024,12,1,Influenza y neumonia,121.0,10,15,19,56,21,2024-03-18,M,C3,103354.0,2024,3,18,0,0
131622,SAPU Pudahuel Sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,Ambulatoria (SAPU),-33.4372,-70.7766,Baja Complejidad,2024,12,2,Infeccion respiratoria aguda alta,46.0,7,1,10,22,6,2024-03-18,F,C1,131642.0,2024,3,18,0,0
131622,SAPU Pudahuel Sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,Ambulatoria (SAPU),-33.4372,-70.7766,Baja Complejidad,2024,12,3,Bronquitis/Bronquiolitis aguda,72.0,24,17,15,16,0,2024-03-18,M,C1,90478.0,2024,3,18,0,0
131622,SAPU Pudahuel Sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,Ambulatoria (SAPU),-33.4372,-70.7766,Baja Complejidad,2024,12,4,Crisis asmática,132.0,3,18,42,64,5,2024-03-18,F,C2,91410.0,2024,3,18,0,0
131622,SAPU Pudahuel Sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,Ambulatoria (SAPU),-33.4372,-70.7766,Baja Complejidad,2024,12,5,Insuficiencia respiratoria aguda,130.0,1,6,6,43,74,2024-03-18,M,C1,141333.0,2024,3,18,0,0
131622,SAPU Pudahuel Sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,Ambulatoria (SAPU),-33.4372,-70.7766,Baja Complejidad,2024,12,6,COVID-19 sospecha/confirmada,147.0,10,18,29,66,24,2024-03-18,M,C3,103111.0,2024,3,18,0,0
910333,Hospital Regional de Temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria Especializada,-38.7397,-72.5984,Alta Complejidad,2024,12,1,Influenza y neumonia,243.0,9,24,35,118,57,2024-03-18,M,C5,143185.0,2024,3,18,0,0
910333,Hospital Regional de Temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria Especializada,-38.7397,-72.5984,Alta Complejidad,2024,12,2,Infeccion respiratoria aguda alta,135.0,7,18,30,55,25,2024-03-18,F,C1,57550.0,2024,3,18,0,0
910333,Hospital Regional de Temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria Especializada,-38.7397,-72.5984,Alta Complejidad,2024,12,3,Bronquitis/Bronquiolitis aguda,66.0,17,15,13,15,6,2024-03-18,F,C2,94927.0,2024,3,18,0,0
910333,Hospital Regional de Temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria Especializada,-38.7397,-72.5984,Alta Complejidad,2024,12,4,Crisis asmática,88.0,4,9,21,44,10,2024-03-18,femenino,C3,79987.0,2024,3,18,0,0
910333,Hospital Regional de Temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria Especializada,-38.7397,-72.5984,Alta Complejidad,2024,12,5,Insuficiencia respiratoria aguda,55.0,3,2,2,16,32,2024-03-18,F,C1,63374.0,2024,3,18,0,0
910333,Hospital Regional de Temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria Especializada,-38.7397,-72.5984,Alta Complejidad,2024,12,6,COVID-19 sospecha/confirmada,43.0,5,3,13,18,4,2024-03-18,F,C1,122321.0,2024,3,18,0,0
110901,Hospital Regional de Arica Dr. Juan Noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-18.4783,-70.3126,Alta Complejidad,2024,13,1,Influenza y neumonia,251.0,20,23,37,114,57,2024-03-25,F,C4,30639.0,2024,3,25,0,0
110901,Hospital Regional de Arica Dr. Juan Noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-18.4783,-70.3126,Alta Complejidad,2024,13,2,Infeccion respiratoria aguda alta,149.0,9,12,24,80,24,2024-03-25,F,C3,156409.0,2024,3,25,0,0
110901,Hospital Regional de Arica Dr. Juan Noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-18.4783,-70.3126,Alta Complejidad,2024,13,3,Bronquitis/Bronquiolitis aguda,119.0,36,23,26,25,9,2024-03-25,M,,57804.0,2024,3,25,0,0
110901,Hospital Regional de Arica Dr. Juan Noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-18.4783,-70.3126,Alta Complejidad,2024,13,4,Crisis asmática,143.0,3,22,34,70,14,2024-03-25,F,C3,111830.0,2024,3,25,0,0
110901,Hospital Regional de Arica Dr. Juan Noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-18.4783,-70.3126,Alta Complejidad,2024,13,5,Insuficiencia respiratoria aguda,62.0,2,3,4,21,32,2024-03-25,F,C3,82031.0,2024,3,25,0,0
110901,Hospital Regional de Arica Dr. Juan Noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-18.4783,-70.3126,Alta Complejidad,2024,13,6,COVID-19 sospecha/confirmada,229.0,23,35,41,96,34,2024-03-25,M,C3,110219.0,2024,3,25,0,0
130215,Hospital Dr. Gustavo Fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-33.0245,-71.5518,Alta Complejidad,2024,13,1,Influenza y neumonia,65.0,4,10,11,23,17,2024-03-25,M,C5,72542.0,2024,3,25,0,0
130215,Hospital Dr. Gustavo Fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-33.0245,-71.5518,Alta Complejidad,2024,13,2,Infeccion respiratoria aguda alta,167.0,13,22,38,77,17,2024-03-25,F,C2,137075.0,2024,3,25,0,0
130215,Hospital Dr. Gustavo Fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-33.0245,-71.5518,Alta Complejidad,2024,13,3,Bronquitis/Bronquiolitis aguda,222.0,63,55,41,50,13,2024-03-25,M,C3,110695.0,2024,3,25,0,0
130215,Hospital Dr. Gustavo Fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-33.0245,-71.5518,Alta Complejidad,2024,13,4,Crisis asmática,56.0,1,7,15,28,5,2024-03-25,F,C2,75626.0,2024,3,25,0,0
130215,Hospital Dr. Gustavo Fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-33.0245,-71.5518,Alta Complejidad,2024,13,5,Insuficiencia respiratoria aguda,48.0,2,1,6,14,25,2024-03-25,F,,97201.0,2024,3,25,0,0
130215,Hospital Dr. Gustavo Fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-33.0245,-71.5518,Alta Complejidad,2024,13,6,COVID-19 sospecha/confirmada,144.0,15,18,32,57,22,2024-03-25,F,C4,72602.0,2024,3,25,0,0
131450,SAR La Reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,Ambulatoria (SAR),-33.4429,-70.5477,Baja Complejidad,2024,13,1,Influenza y neumonia,111.0,12,7,14,48,30,2024-03-25,M,C5,75588.0,2024,3,25,0,0
131450,SAR La Reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,Ambulatoria (SAR),-33.4429,-70.5477,Baja Complejidad,2024,13,2,Infeccion respiratoria aguda alta,48.0,3,3,6,28,8,2024-03-25,M,C2,92882.0,2024,3,25,0,0
131450,SAR La Reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,Ambulatoria (SAR),-33.4429,-70.5477,Baja Complejidad,2024,13,3,Bronquitis/Bronquiolitis aguda,89.0,20,30,18,18,3,2024-03-25,F,C5,119559.0,2024,3,25,0,0
131450,SAR La Reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,Ambulatoria (SAR),-33.4429,-70.5477,Baja Complejidad,2024,13,4,Crisis asmática,155.0,9,19,38,71,18,2024-03-25,F,C4,121282.0,2024,3,25,0,0
131450,SAR La Reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,Ambulatoria (SAR),-33.4429,-70.5477,Baja Complejidad,2024,13,5,Insuficiencia respiratoria aguda,52.0,3,1,4,19,25,2024-03-25,M,C4,128278.0,2024,3,25,0,0
131450,SAR La Reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,Ambulatoria (SAR),-33.4429,-70.5477,Baja Complejidad,2024,13,6,COVID-19 sospecha/confirmada,64.0,3,9,14,29,9,2024-03-25,M,C4,105484.0,2024,3,25,0,0
131622,SAPU Pudahuel Sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,Ambulatoria (SAPU),-33.4372,-70.7766,Baja Complejidad,2024,13,1,Influenza y neumonia,152.0,13,12,14,65,48,2024-03-25,F,C2,98688.0,2024,3,25,0,0
